,pred,confi,label,weights,sInfo
385,1.0,0.9809067845344543,1.0,0.2870112359523773,SE36_SE45
386,0.0,0.03733757138252258,1.0,0.3273179531097412,SE36_SE47
387,1.0,0.978919267654419,1.0,0.2590911090373993,SE36_SE57
388,0.0,0.01186536904424429,0.0,0.0,SE36_SE51
389,0.0,0.17567336559295654,0.0,0.0,SE36_SE32
390,0.0,0.010727301239967346,0.0,0.0,SE36_SE26
391,1.0,0.6786078214645386,0.0,0.0,SE36_SE3
392,1.0,0.9891181588172913,0.0,0.0,SE36_SE20
393,1.0,0.6305233836174011,0.0,0.0,SE36_SE27
394,0.0,0.04067646712064743,0.0,0.0,SE36_SE41
395,0.0,0.03512329235672951,0.0,0.0,SE36_SE43
396,1.0,0.9411559700965881,1.0,0.4316869378089905,SE37_SE2
397,1.0,0.9891670942306519,1.0,0.4745394289493561,SE37_SE25
398,1.0,0.9891668558120728,1.0,0.3951815366744995,SE37_SE27
399,1.0,0.9891670942306519,1.0,0.3764728605747223,SE37_SE46
400,1.0,0.9814139008522034,1.0,0.4460033178329468,SE37_SE51
401,1.0,0.9891670942306519,1.0,0.4138679802417755,SE37_SE57
402,0.0,0.010725094936788082,0.0,0.0,SE37_SE18
403,0.0,0.026451513171195984,0.0,0.0,SE37_SE5
404,1.0,0.5625230669975281,0.0,0.0,SE37_SE52
405,0.0,0.010725094936788082,0.0,0.0,SE37_SE9
406,0.0,0.010725094936788082,0.0,0.0,SE37_SE14
407,1.0,0.9874159693717957,1.0,0.25133174657821655,SE38_SE13
408,1.0,0.9891664385795593,1.0,0.29778340458869934,SE38_SE27
409,1.0,0.9891670942306519,1.0,0.4419541656970978,SE38_SE28
410,1.0,0.9882485866546631,1.0,0.4384291172027588,SE38_SE36
411,1.0,0.9870245456695557,1.0,0.36041462421417236,SE38_SE58
412,0.0,0.010949637740850449,0.0,0.0,SE38_SE32
413,0.0,0.010725230909883976,0.0,0.0,SE38_SE1
414,1.0,0.7822809219360352,0.0,0.0,SE38_SE46
415,0.0,0.010780111886560917,0.0,0.0,SE38_SE55
416,0.0,0.09966785460710526,0.0,0.0,SE38_SE6
417,0.0,0.01755879446864128,0.0,0.0,SE38_SE22
418,0.0,0.010756071656942368,0.0,0.0,SE38_SE56
419,0.0,0.01072516106069088,0.0,0.0,SE38_SE34
420,0.0,0.49874645471572876,0.0,0.0,SE38_SE38
